拉風,拉风,la1 feng1,la fɤŋ,2,f
拉祜族,拉祜族,la1 hu4 zu2,la xu tsu,2,x
垃圾,垃圾,la1 ji1,la tɕi,4,i
垃圾車,垃圾车,la1 ji1 che1,la tɕi ʈʂʰɤ,5,ʈ
垃圾食物,垃圾食物,la1 ji1 shi2 wu4,la tɕi ʂɨ u,5,ʂ
垃圾桶,垃圾桶,la1 ji1 tong3,la tɕi tʰʊŋ,5,tʰ
垃圾箱,垃圾箱,la1 ji1 xiang1,la tɕi ɕjɑŋ,5,ɕ
拉鋸,拉锯,la1 ju4,la tɕy,4,y
拉開,拉开,la1 kai1,la kʰaɪ,2,kʰ
拉拉扯扯,拉拉扯扯,la1 la1 che3 che3,la la ʈʂʰɤ ʈʂʰɤ,3,a
拉鏈,拉链,la1 lian4,la ljɛn,3,j
拉攏,拉拢,la1 long3,la lʊŋ,3,ʊ
拉麵,拉面,la1 mian4,la mjɛn,3,j
拉票,拉票,la1 piao4,la pʰjɑʊ,2,pʰ
拉薩,拉萨,la1 sa4,la sa,2,s
拉山頭,拉山头,la1 shan1 tou2,la ʂan tʰoʊ,3,a
拉伸紀,拉伸纪,la1 shen1 ji4,la ʂən tɕi,3,ə
邋遢,邋遢,la1 ta1,la tʰa,2,tʰ
拉線開關,拉线开关,la1 xian4 kai1 guan1,la ɕjɛn kʰaɪ kwan,4,ɛ
拉呱兒,拉呱儿,la2 gua3 er5,la kwa ɑɻ,2,k
拉開,拉开,la2 kai1,la kʰaɪ,2,kʰ
砬子,砬子,la2 zi5,la tsɯ,3,s
喇叭,喇叭,la3 ba5,la pa,3,a
喇叭花,喇叭花,la3 ba5 hua1,la pa xwa,4,x
喇叭褲,喇叭裤,la3 ba5 ku4,la pa kʰu,4,kʰ
喇嘛,喇嘛,la3 ma5,la ma,3,a
喇嘛教,喇嘛教,la3 ma5 jiao4,la ma tɕjɑʊ,4,t
喇嘛廟,喇嘛庙,la3 ma5 miao4,la ma mjɑʊ,4,m
蠟筆,蜡笔,la4 bi3,la pi,3,i
辣薄荷,辣薄荷,la4 bo4 he5,la pwɔ xɤ,3,w
辣醬,辣酱,la4 jiang4,la tɕjɑŋ,6,ŋ
辣椒,辣椒,la4 jiao1,la tɕjɑʊ,6,ʊ
辣椒醬,辣椒酱,la4 jiao1 jiang4,la tɕjɑʊ tɕjɑŋ,6,ʊ
臘肉,腊肉,la4 rou4,la ʐoʊ,2,ʐ
蠟像,蜡像,la4 xiang4,la ɕjɑŋ,4,ɑ
蠟燭,蜡烛,la4 zhu2,la ʈʂu,3,ʂ
辣子,辣子,la4 zi5,la tsɯ,3,s
來不及,来不及,lai2 bu5 ji2,laɪ pu tɕi,3,p
來遲,来迟,lai2 chi2,laɪ ʈʂʰɨ,4,ʂʰ
來到,来到,lai2 dao4,laɪ tɑʊ,4,ɑ
來得及,来得及,lai2 de5 ji2,laɪ tɤ tɕi,4,ɤ
來訪,来访,lai2 fang3,laɪ fɑŋ,3,f
來勁,来劲,lai2 jin4,laɪ tɕin,4,ɕ
來勁,来劲,lai2 jin4,laɪ tɕin,4,ɕ
來客,来客,lai2 ke4,laɪ kʰɤ,3,kʰ
來往,来往,lai2 wang3,laɪ wɑŋ,3,w
來襲,来袭,lai2 xi2,laɪ ɕi,3,ɕ
來信,来信,lai2 xin4,laɪ ɕin,3,ɕ
來意,来意,lai2 yi4,laɪ i,3,i
來源,来源,lai2 yuan2,laɪ ɥœn,3,ɥ
來者不善,来者不善,lai2 zhe3 bu2 shan4,laɪ ʈʂɤ pu ʂan,4,ʂ
來自,来自,lai2 zi4,laɪ tsɯ,4,s
癩狗扶不上牆,癞狗扶不上墙,lai4 gou3 fu2 bu5 shang4 qiang2,laɪ koʊ fu pu ʂɑŋ tɕʰjɑŋ,3,k
癩蛤蟆,癞蛤蟆,lai4 ha2 ma5,laɪ xa ma,3,x
癩蛤蟆想吃天鵝肉,癞蛤蟆想吃天鹅肉,lai4 ha2 ma5 xiang3 chi1 tian1 e2 rou4,laɪ xa ma ɕjɑŋ ʈʂʰɨ tʰjɛn ɤ ʐoʊ,3,x
癩皮狗,癞皮狗,lai4 pi2 gou3,laɪ pʰi koʊ,3,pʰ
藍寶石,蓝宝石,lan2 bao3 shi2,lan pɑʊ ʂɨ,3,p
藍靛,蓝靛,lan2 dian4,lan tjɛn,5,ɛ
藍調,蓝调,lan2 diao4,lan tjɑʊ,5,ɑ
欄桿,栏杆,lan2 gan3,lan kan,4,a
蘭花,兰花,lan2 hua1,lan xwa,4,w
攔截,拦截,lan2 jie2,lan tɕjɛ,6,ɛ
藍鯨,蓝鲸,lan2 jing1,lan tɕiŋ,5,i
藍領,蓝领,lan2 ling3,lan liŋ,4,i
襤褸,褴褛,lan2 lv3,lan ly,4,y
欄目,栏目,lan2 mu4,lan mu,4,u
藍皮書,蓝皮书,lan2 pi2 shu1,lan pʰi ʂu,3,pʰ
籃球,篮球,lan2 qiu2,lan tɕʰjoʊ,4,ɕʰ
籃球場,篮球场,lan2 qiu2 chang3,lan tɕʰjoʊ ʈʂʰɑŋ,4,ɕʰ
藍色,蓝色,lan2 se4,lan sɤ,4,ɤ
闌尾,阑尾,lan2 wei3,lan weɪ,3,w
闌尾切除手術,阑尾切除手术,lan2 wei3 qie1 chu2 shou3 shu4,lan weɪ tɕʰjɛ ʈʂʰu ʂoʊ ʂu,3,w
藍營,蓝营,lan2 ying2,lan iŋ,3,i
藍藻界,蓝藻界,lan2 zao3 jie4,lan tsɑʊ tɕjɛ,5,ɑ
籃子,篮子,lan2 zi5,lan tsɯ,5,ɯ
攔阻,拦阻,lan2 zu3,lan tsu,5,u
纜車,缆车,lan3 che1,lan ʈʂʰɤ,5,ɤ
懶蟲,懒虫,lan3 chong2,lan ʈʂʰʊŋ,5,ʊ
懶得,懒得,lan3 de2,lan tɤ,4,ɤ
懶惰,懒惰,lan3 duo4,lan twɔ,4,w
懶骨頭,懒骨头,lan3 gu3 tou5,lan ku tʰoʊ,4,u
懶漢,懒汉,lan3 han4,lan xan,4,a
懶人,懒人,lan3 ren2,lan ʐən,3,ʐ
懶散,懒散,lan3 san3,lan san,4,a
攬生意,揽生意,lan3 sheng1 yi4,lan ʂɤŋ i,4,ɤ
懶洋洋,懒洋洋,lan3 yang2 yang2,lan jɑŋ jɑŋ,3,j
濫伐,滥伐,lan4 fa2,lan fa,3,f
濫伐林木,滥伐林木,lan4 fa2 lin2 mu4,lan fa lin mu,3,f
濫交,滥交,lan4 jiao1,lan tɕjɑʊ,6,ɑ
爛熳,烂熳,lan4 man4,lan man,4,a
爛縵,烂缦,lan4 man4,lan man,4,a
濫殺無辜,滥杀无辜,lan4 sha1 wu2 gu1,lan ʂa u ku,4,a
濫觴,滥觞,lan4 shang1,lan ʂɑŋ,4,ɑ
濫用,滥用,lan4 yong4,lan yʊŋ,4,ʊ
濫用職權,滥用职权,lan4 yong4 zhi2 quan2,lan yʊŋ ʈʂɨ tɕʰɥœn,4,ʊ
濫竽充數,滥竽充数,lan4 yu2 chong1 shu4,lan y ʈʂʰʊŋ ʂu,4,ʈ
狼狽,狼狈,lang2 bei4,lɑŋ peɪ,4,e
狼狽不堪,狼狈不堪,lang2 bei4 bu4 kan1,lɑŋ peɪ pu kʰan,6,p
狼狽逃竄,狼狈逃窜,lang2 bei4 tao2 cuan4,lɑŋ peɪ tʰɑʊ tsʰwan,6,tʰ
狼狽為奸,狼狈为奸,lang2 bei4 wei2 jian1,lɑŋ peɪ weɪ tɕjɛn,6,w
狼奔豕突,狼奔豕突,lang2 ben1 shi3 tu1,lɑŋ pən ʂɨ tʰu,4,ə
鋃鐺,锒铛,lang2 dang1,lɑŋ tɑŋ,4,ɑ
鋃鐺入獄,锒铛入狱,lang2 dang1 ru4 yu4,lɑŋ tɑŋ ʐu y,4,ɑ
狼貛,狼獾,lang2 huan1,lɑŋ xwan,3,x
狼藉,狼藉,lang2 ji2,lɑŋ tɕi,5,i
郎君,郎君,lang2 jun1,lɑŋ tɕyn,5,y
閬閬,阆阆,lang2 lang2,lɑŋ lɑŋ,3,l
榔頭,榔头,lang2 tou5,lɑŋ tʰoʊ,4,o
狼吞虎嚥,狼吞虎咽,lang2 tun1 hu3 yan4,lɑŋ tʰwən xu jɛn,4,w
狼煙,狼烟,lang2 yan1,lɑŋ jɛn,3,j
狼煙四起,狼烟四起,lang2 yan1 si4 qi3,lɑŋ jɛn sɯ tɕʰi,3,j
郎中,郎中,lang2 zhong1,lɑŋ ʈʂʊŋ,4,ʂ
朗讀,朗读,lang3 du2,lɑŋ tu,4,u
朗誦,朗诵,lang3 song4,lɑŋ sʊŋ,3,s
浪潮,浪潮,lang4 chao2,lɑŋ ʈʂʰɑʊ,4,ʂʰ
浪蕩,浪荡,lang4 dang4,lɑŋ tɑŋ,4,ɑ
莨菪,莨菪,lang4 dang4,lɑŋ tɑŋ,4,ɑ
浪費,浪费,lang4 fei4,lɑŋ feɪ,3,f
浪費時間,浪费时间,lang4 fei4 shi2 jian1,lɑŋ feɪ ʂɨ tɕjɛn,6,ʂ
浪費天物,浪费天物,lang4 fei4 tian1 wu4,lɑŋ feɪ tʰjɛn u,6,tʰ
浪跡天涯,浪迹天涯,lang4 ji4 tian1 ya2,lɑŋ tɕi tʰjɛn ja,5,i
浪漫,浪漫,lang4 man4,lɑŋ man,3,m
浪濤,浪涛,lang4 tao1,lɑŋ tʰɑʊ,4,ɑ
閬苑,阆苑,lang4 yuan4,lɑŋ ɥœn,3,ɥ
撈取,捞取,lao1 qu3,lɑʊ tɕʰy,4,ɕʰ
醪糒,醪糒,lao2 bei4,lɑʊ peɪ,4,e
癆病,痨病,lao2 bing4,lɑʊ piŋ,4,i
嘮叨,唠叨,lao2 dao5,lɑʊ tɑʊ,5,ʊ
勞動,劳动,lao2 dong4,lɑʊ tʊŋ,4,ʊ
勞動合同,劳动合同,lao2 dong4 he2 tong2,lɑʊ tʊŋ xɤ tʰʊŋ,6,x
勞動者,劳动者,lao2 dong4 zhe3,lɑʊ tʊŋ ʈʂɤ,6,ʈ
牢固,牢固,lao2 gu4,lɑʊ ku,4,u
勞績,劳绩,lao2 ji4,lɑʊ tɕi,5,i
勞績卓著,劳绩卓着,lao2 ji4 zhuo2 zhu4,lɑʊ tɕi ʈʂwɔ ʈʂu,6,ʈ
醪酒,醪酒,lao2 jiu3,lɑʊ tɕjoʊ,6,o
醪纊,醪纩,lao2 kuang4,lɑʊ kʰwɑŋ,3,kʰ
嘮嘮叨叨,唠唠叨叨,lao2 lao2 dao5 dao5,lɑʊ lɑʊ tɑʊ tɑʊ,6,t
勞累,劳累,lao2 lei4,lɑʊ leɪ,4,e
醪醴,醪醴,lao2 li3,lɑʊ li,4,i
勞碌,劳碌,lao2 lu4,lɑʊ lu,4,u
勞模,劳模,lao2 mo2,lɑʊ mwɔ,4,w
牢騷,牢骚,lao2 sao1,lɑʊ sɑʊ,4,ɑ
醪膳,醪膳,lao2 shan4,lɑʊ ʂan,4,a
醪藥,醪药,lao2 yao4,lɑʊ jɑʊ,4,ɑ
牢獄,牢狱,lao2 yu4,lɑʊ y,3,y
醪糟,醪糟,lao2 zao1,lɑʊ tsɑʊ,5,ɑ
醪糟兒,醪糟儿,lao2 zao1 er5,lɑʊ tsɑʊ ɑɻ,7,ɑ
醪糟酒,醪糟酒,lao2 zao1 jiu3,lɑʊ tsɑʊ tɕjoʊ,7,t
醪饌,醪馔,lao2 zhuan4,lɑʊ ʈʂwan,5,w
老爸,老爸,lao3 ba4,lɑʊ pa,4,a
老百姓,老百姓,lao3 bai3 xing4,lɑʊ paɪ ɕiŋ,5,ɪ
老闆,老板,lao3 ban3,lɑʊ pan,5,n
老闆娘,老板娘,lao3 ban3 niang2,lɑʊ pan njɑŋ,5,n
老鴇,老鸨,lao3 bao3,lɑʊ pɑʊ,4,ɑ
老悖晦,老悖晦,lao3 bei4 hui5,lɑʊ peɪ xweɪ,4,e
老背悔,老背悔,lao3 bei4 hui5,lɑʊ peɪ xweɪ,4,e
老背晦,老背晦,lao3 bei4 hui5,lɑʊ peɪ xweɪ,4,e
老搭檔,老搭档,lao3 da1 dang4,lɑʊ ta tɑŋ,5,t
老大爺,老大爷,lao3 da4 ye5,lɑʊ ta jɛ,5,j
老當益壯,老当益壮,lao3 dang1 yi4 zhuang4,lɑʊ tɑŋ i ʈʂwɑŋ,5,ŋ
老等,老等,lao3 deng3,lɑʊ tɤŋ,4,ɤ
老調重彈,老调重弹,lao3 diao4 chong2 tan2,lɑʊ tjɑʊ ʈʂʰʊŋ tʰan,5,ɑ
老爹,老爹,lao3 die1,lɑʊ tjɛ,5,ɛ
老佛爺,老佛爷,lao3 fo2 ye5,lɑʊ fwɔ jɛ,4,w
老夫老妻,老夫老妻,lao3 fu1 lao3 qi1,lɑʊ fu lɑʊ tɕʰi,4,u
老公,老公,lao3 gong1,lɑʊ kʊŋ,4,ʊ
老公公,老公公,lao3 gong1 gong5,lɑʊ kʊŋ kʊŋ,4,ʊ
老虎,老虎,lao3 hu3,lɑʊ xu,3,x
老驥伏櫪,老骥伏枥,lao3 ji4 fu2 li4,lɑʊ tɕi fu li,6,f
老家賊,老家贼,lao3 jia1 zei2,lɑʊ tɕja tseɪ,9,e
老家子,老家子,lao3 jia1 zi5,lɑʊ tɕja tsɯ,9,ɯ
老薑,老姜,lao3 jiang1,lɑʊ tɕjɑŋ,6,ɑ
老將,老将,lao3 jiang4,lɑʊ tɕjɑŋ,6,ɑ
老倔頭,老倔头,lao3 jue4 tou2,lɑʊ tɕɥœ tʰoʊ,5,ɥ
老辣,老辣,lao3 la4,lɑʊ la,4,a
老辣蒼勁,老辣苍劲,lao3 la4 cang1 jing4,lɑʊ la tsʰɑŋ tɕiŋ,4,a
姥姥,姥姥,lao3 lao3,lɑʊ lɑʊ,4,ɑ
老老少少,老老少少,lao3 lao3 shao4 shao4,lɑʊ lɑʊ ʂɑʊ ʂɑʊ,6,ʂ
老淚縱橫,老泪纵横,lao3 lei4 zong4 heng2,lɑʊ leɪ tsʊŋ xɤŋ,4,e
老媽,老妈,lao3 ma1,lɑʊ ma,4,a
老馬識途,老马识途,lao3 ma3 shi2 tu2,lɑʊ ma ʂɨ tʰu,4,a
老毛病,老毛病,lao3 mao2 bing4,lɑʊ mɑʊ piŋ,4,ɑ
老衲,老衲,lao3 na4,lɑʊ na,4,a
老牛舐犢,老牛舐犊,lao3 niu2 shi4 du2,lɑʊ njoʊ ʂɨ tu,4,j
老朋友,老朋友,lao3 peng2 you5,lɑʊ pʰɤŋ yoʊ,4,ɤ
老婆,老婆,lao3 po2,lɑʊ pʰwɔ,4,w
老婆婆,老婆婆,lao3 po2 po5,lɑʊ pʰwɔ pʰwɔ,4,w
老僧,老僧,lao3 seng1,lɑʊ sɤŋ,4,ɤ
老世交,老世交,lao3 shi4 jiao1,lɑʊ ʂɨ tɕjɑʊ,4,ɨ
老手,老手,lao3 shou3,lɑʊ ʂoʊ,4,o
老鼠,老鼠,lao3 shu3,lɑʊ ʂu,4,u
老鼠夾,老鼠夹,lao3 shu3 jia1,lɑʊ ʂu tɕja,4,u
老叟,老叟,lao3 sou3,lɑʊ soʊ,4,o
老太,老太,lao3 tai4,lɑʊ tʰaɪ,4,a
老頭,老头,lao3 tou2,lɑʊ tʰoʊ,4,o
老頭兒,老头儿,lao3 tou2 er5,lɑʊ tʰoʊ ɑɻ,4,o
老撾,老挝,lao3 wo1,lɑʊ wɔ,3,w
老先生,老先生,lao3 xian1 sheng5,lɑʊ ɕjɛn ʂɤŋ,5,ɛ
老兄,老兄,lao3 xiong1,lɑʊ ɕjʊŋ,5,ʊ
老眼昏花,老眼昏花,lao3 yan3 hun1 hua1,lɑʊ jɛn xwən xwa,5,n
老么,老幺,lao3 yao1,lɑʊ jɑʊ,4,ɑ
老爺們,老爷们,lao3 ye2 men5,lɑʊ jɛ mən,5,m
老爺,老爷,lao3 ye5,lɑʊ jɛ,4,ɛ
老鷹,老鹰,lao3 ying1,lɑʊ iŋ,3,i
老嫗,老妪,lao3 yu4,lɑʊ y,3,y
老丈人,老丈人,lao3 zhang4 ren5,lɑʊ ʈʂɑŋ ʐən,5,ɑ
老字號,老字号,lao3 zi4 hao5,lɑʊ tsɯ xɑʊ,5,ɯ
老子,老子,lao3 zi5,lɑʊ tsɯ,5,ɯ
澇災,涝灾,lao4 zai1,lɑʊ tsaɪ,5,a
落枕,落枕,lao4 zhen3,lɑʊ ʈʂən,5,ə
樂不思蜀,乐不思蜀,le4 bu4 si1 shu3,lɤ pu sɯ ʂu,2,p
樂此不疲,乐此不疲,le4 ci3 bu4 pi2,lɤ tsʰɯ pu pʰi,3,sʰ
樂得,乐得,le4 de2,lɤ tɤ,3,ɤ
樂而忘返,乐而忘返,le4 er2 wang4 fan3,lɤ ɑɻ wɑŋ fan,2,ɑ
樂觀,乐观,le4 guan1,lɤ kwan,2,k
樂極生悲,乐极生悲,le4 ji2 sheng1 bei1,lɤ tɕi ʂɤŋ peɪ,5,ʂ
勒緊,勒紧,le4 jin3,lɤ tɕin,5,n
勒令,勒令,le4 ling4,lɤ liŋ,2,l
樂趣,乐趣,le4 qu4,lɤ tɕʰy,3,ɕʰ
樂事,乐事,le4 shi4,lɤ ʂɨ,2,ʂ
勒索,勒索,le4 suo3,lɤ swɔ,2,s
樂以忘憂,乐以忘忧,le4 yi3 wang4 you1,lɤ i wɑŋ yoʊ,2,i
樂意,乐意,le4 yi4,lɤ i,2,i
樂於,乐于,le4 yu2,lɤ y,2,y
鰳魚,鳓鱼,le4 yu2,lɤ y,2,y
樂子,乐子,le4 zi5,lɤ tsɯ,3,s
擂缽,擂钵,lei2 bo1,leɪ pwɔ,4,w
雷池,雷池,lei2 chi2,leɪ ʈʂʰɨ,5,ɨ
擂槌,擂槌,lei2 chui2,leɪ ʈʂʰweɪ,5,w
雷達,雷达,lei2 da2,leɪ ta,4,a
雷打不動,雷打不动,lei2 da3 bu5 dong4,leɪ ta pu tʊŋ,4,a
雷電,雷电,lei2 dian4,leɪ tjɛn,4,j
雷動,雷动,lei2 dong4,leɪ tʊŋ,4,ʊ
擂豆,擂豆,lei2 dou4,leɪ toʊ,4,o
羸頓,羸顿,lei2 dun4,leɪ twən,4,w
擂鼓,擂鼓,lei2 gu3,leɪ ku,3,k
擂鼓篩鑼,擂鼓筛锣,lei2 gu3 shai1 luo2,leɪ ku ʂai lwɔ,5,ʂ
鐳化合物,镭化合物,lei2 hua4 he2 wu4,leɪ xwa xɤ u,5,a
雷殛,雷殛,lei2 ji2,leɪ tɕi,5,i
纍纍,累累,lei2 lei2,leɪ leɪ,4,e
雷厲風行,雷厉风行,lei2 li4 feng1 xing2,leɪ li fɤŋ ɕiŋ,4,i
鐳療,镭疗,lei2 liao2,leɪ ljɑʊ,5,ɑ
雷鳴,雷鸣,lei2 ming2,leɪ miŋ,4,i
雷人,雷人,lei2 ren2,leɪ ʐən,4,ə
羸弱,羸弱,lei2 ruo4,leɪ ʐwɔ,5,ɔ
鐳射,镭射,lei2 she4,leɪ ʂɤ,4,ɤ
雷射,雷射,lei2 she4,leɪ ʂɤ,4,ɤ
鐳射唱碟,镭射唱碟,lei2 she4 chang4 die2,leɪ ʂɤ ʈʂʰɑŋ tjɛ,5,ʈ
鐳射氣,镭射气,lei2 she4 qi4,leɪ ʂɤ tɕʰi,5,t
鐳射影碟,镭射影碟,lei2 she4 ying3 die2,leɪ ʂɤ iŋ tjɛ,5,i
雷聲,雷声,lei2 sheng1,leɪ ʂɤŋ,5,ŋ
雷聲大，雨點小,雷声大，雨点小,lei2 sheng1 da4 yu3 dian3 xiao3,leɪ ʂɤŋ ta y tjɛn ɕjɑʊ,5,ŋ
羸師,羸师,lei2 shi1,leɪ ʂɨ,4,ɨ
雷霆,雷霆,lei2 ting2,leɪ tʰiŋ,4,i
雷霆萬鈞,雷霆万钧,lei2 ting2 wan4 jun1,leɪ tʰiŋ wan tɕyn,4,i
雷同,雷同,lei2 tong2,leɪ tʰʊŋ,4,ʊ
鐳同位素,镭同位素,lei2 tong2 wei4 su4,leɪ tʰʊŋ weɪ su,4,ʊ
縲絏,缧绁,lei2 xie4,leɪ ɕjɛ,3,ɕ
縲絏之苦,缧绁之苦,lei2 xie4 zhi1 ku3,leɪ ɕjɛ ʈʂɨ kʰu,3,ɕ
擂藥,擂药,lei2 yao4,leɪ jɑʊ,3,j
嫘縈,嫘萦,lei2 ying2,leɪ iŋ,3,i
雷雨,雷雨,lei2 yu3,leɪ y,3,y
雷雲,雷云,lei2 yun2,leɪ yn,3,y
累贅,累赘,lei2 zhui5,leɪ ʈʂweɪ,5,w
嫘祖,嫘祖,lei2 zu3,leɪ tsu,4,s
累次,累次,lei3 ci4,leɪ tsʰɯ,4,sʰ
累積,累积,lei3 ji1,leɪ tɕi,5,i
累及,累及,lei3 ji2,leɪ tɕi,5,i
累計,累计,lei3 ji4,leɪ tɕi,5,i
累建奇功,累建奇功,lei3 jian4 qi2 gong1,leɪ tɕjɛn tɕʰi kʊŋ,6,ɛ
累教不改,累教不改,lei3 jiao4 bu4 gai3,leɪ tɕjɑʊ pu kaɪ,6,ɑ
累累,累累,lei3 lei3,leɪ leɪ,4,e
累累失誤,累累失误,lei3 lei3 shi1 wu4,leɪ leɪ ʂɨ u,6,ʂ
累累作案,累累作案,lei3 lei3 zuo4 an4,leɪ leɪ tswɔ an,6,t
累卵,累卵,lei3 luan3,leɪ lwan,5,a
磊落,磊落,lei3 luo4,leɪ lwɔ,5,ɔ
壘球,垒球,lei3 qiu2,leɪ tɕʰjoʊ,4,ɕʰ
累世不仕,累世不仕,lei3 shi4 bu2 shi4,leɪ ʂɨ pu ʂɨ,4,ɨ
蕾絲,蕾丝,lei3 si1,leɪ sɯ,3,s
耒耜,耒耜,lei3 si4,leɪ sɯ,3,s
類別,类别,lei4 bie2,leɪ pjɛ,4,j
類病毒界,类病毒界,lei4 bing4 du2 jie4,leɪ piŋ tu tɕjɛ,4,i
累乏,累乏,lei4 fa2,leɪ fa,3,f
肋骨,肋骨,lei4 gu3,leɪ ku,3,k
類固醇,类固醇,lei4 gu4 chun2,leɪ ku ʈʂʰwən,5,ʈ
累活,累活,lei4 huo2,leɪ xwɔ,5,ɔ
肋間,肋间,lei4 jian1,leɪ tɕjɛn,6,ɛ
累垮了,累垮了,lei4 kua3 le5,leɪ kʰwa lɤ,3,kʰ
累了,累了,lei4 le5,leɪ lɤ,4,ɤ
淚流滿面,泪流满面,lei4 liu2 man3 mian4,leɪ ljoʊ man mjɛn,5,o
肋膜,肋膜,lei4 mo2,leɪ mwɔ,4,w
肋木,肋木,lei4 mu4,leɪ mu,4,u
累人,累人,lei4 ren2,leɪ ʐən,4,ə
淚如雨下,泪如雨下,lei4 ru2 yu3 xia4,leɪ ʐu y ɕja,4,u
肋軟骨,肋软骨,lei4 ruan3 gu3,leɪ ʐwan ku,5,a
肋軟骨炎,肋软骨炎,lei4 ruan3 gu3 yan2,leɪ ʐwan ku jɛn,5,a
累手,累手,lei4 shou3,leɪ ʂoʊ,4,o
淚水,泪水,lei4 shui3,leɪ ʂweɪ,4,w
累死累活,累死累活,lei4 si3 lei4 huo2,leɪ sɯ leɪ xwɔ,3,s
類似,类似,lei4 si4,leɪ sɯ,3,s
擂台,擂台,lei4 tai2,leɪ tʰaɪ,4,a
擂台賽,擂台赛,lei4 tai2 sai4,leɪ tʰaɪ saɪ,4,a
肋條,肋条,lei4 tiao2,leɪ tʰjɑʊ,4,j
肋痛,肋痛,lei4 tong4,leɪ tʰʊŋ,4,ʊ
淚往肚流,泪往肚流,lei4 wang3 du4 liu2,leɪ wɑŋ tu ljoʊ,4,ɑ
肋窩,肋窝,lei4 wo1,leɪ wɔ,4,ɔ
擂主,擂主,lei4 zhu3,leɪ ʈʂu,5,u
稜角,棱角,leng2 jiao3,lɤŋ tɕjɑʊ,4,ɕ
冷不丁,冷不丁,leng3 bu5 ding1,lɤŋ pu tiŋ,5,t
冷不防,冷不防,leng3 bu5 fang2,lɤŋ pu fɑŋ,5,f
冷嘲熱諷,冷嘲热讽,leng3 chao2 re4 feng3,lɤŋ ʈʂʰɑʊ ʐɤ fɤŋ,3,ʈ
冷淡,冷淡,leng3 dan4,lɤŋ tan,4,a
冷凍,冷冻,leng3 dong4,lɤŋ tʊŋ,4,ʊ
冷凍庫,冷冻库,leng3 dong4 ku4,lɤŋ tʊŋ kʰu,6,kʰ
冷凍食物,冷冻食物,leng3 dong4 shi2 wu4,lɤŋ tʊŋ ʂɨ u,6,ʂ
冷葷,冷荤,leng3 hun1,lɤŋ xwən,3,x
冷冷清清,冷冷清清,leng3 leng3 qing1 qing1,lɤŋ lɤŋ tɕʰiŋ tɕʰiŋ,3,l
冷漠,冷漠,leng3 mo4,lɤŋ mwɔ,3,m
冷漠以對,冷漠以对,leng3 mo4 yi3 dui4,lɤŋ mwɔ i tweɪ,3,m
冷暖,冷暖,leng3 nuan3,lɤŋ nwan,3,n
冷氣,冷气,leng3 qi4,lɤŋ tɕʰi,5,i
冷氣機,冷气机,leng3 qi4 ji1,lɤŋ tɕʰi tɕi,6,t
冷清,冷清,leng3 qing1,lɤŋ tɕʰiŋ,6,ŋ
冷卻,冷却,leng3 que4,lɤŋ tɕʰɥœ,5,ɥ
冷澀,冷涩,leng3 se4,lɤŋ sɤ,3,s
冷血,冷血,leng3 xue4,lɤŋ ɕɥœ,3,ɕ
冷血動物,冷血动物,leng3 xue4 dong4 wu4,lɤŋ ɕɥœ tʊŋ u,3,ɕ
冷飲,冷饮,leng3 yin3,lɤŋ in,3,i
冷遇,冷遇,leng3 yu4,lɤŋ y,3,y
哩哩啦啦,哩哩啦啦,li1 li1 la1 la1,li li la la,4,l
籬笆,篱笆,li2 ba1,li pa,3,a
犁地,犁地,li2 di4,li ti,3,i
離婚,离婚,li2 hun1,li xwən,3,w
離家出走,离家出走,li2 jia1 chu1 zou3,li tɕja ʈʂʰu tsoʊ,5,a
離間,离间,li2 jian4,li tɕjɛn,6,n
離開,离开,li2 kai1,li kʰaɪ,3,a
藜麥,藜麦,li2 mai4,li maɪ,4,ɪ
黎明,黎明,li2 ming2,li miŋ,3,i
罹難,罹难,li2 nan4,li nan,3,a
犁牛,犁牛,li2 niu2,li njoʊ,4,o
離譜,离谱,li2 pu3,li pʰu,3,u
離奇,离奇,li2 qi2,li tɕʰi,4,i
釐清,厘清,li2 qing1,li tɕʰiŋ,4,i
犁田,犁田,li2 tian2,li tʰjɛn,4,ɛ
離異,离异,li2 yi4,li i,2,i
離子,离子,li2 zi3,li tsɯ,4,ɯ
離子鍵,离子键,li2 zi3 jian4,li tsɯ tɕjɛn,4,ɯ
禮拜,礼拜,li3 bai4,li paɪ,3,a
禮拜二,礼拜二,li3 bai4 er4,li paɪ ɑɻ,5,ɑ
禮拜六,礼拜六,li3 bai4 liu4,li paɪ ljoʊ,5,l
禮拜日,礼拜日,li3 bai4 ri4,li paɪ ʐɨ,5,ʐ
禮拜三,礼拜三,li3 bai4 san1,li paɪ san,6,a
禮拜四,礼拜四,li3 bai4 si4,li paɪ sɯ,6,ɯ
禮拜天,礼拜天,li3 bai4 tian1,li paɪ tʰjɛn,5,tʰ
禮拜五,礼拜五,li3 bai4 wu3,li paɪ u,5,u
禮拜一,礼拜一,li3 bai4 yi1,li paɪ i,5,i
裡邊,里边,li3 bian1,li pjɛn,3,j
理財,理财,li3 cai2,li tsʰaɪ,4,a
理睬,理睬,li3 cai3,li tsʰaɪ,4,a
里程,里程,li3 cheng2,li ʈʂʰɤŋ,4,ɤ
里程碑,里程碑,li3 cheng2 bei1,li ʈʂʰɤŋ peɪ,7,e
里程錶,里程表,li3 cheng2 biao3,li ʈʂʰɤŋ pjɑʊ,7,j
